"","RS","HLA-A","HLA-B","HLA-C","HLA-DPA1","HLA-DPB1","HLA-DQA1","HLA-DQB1","HLA-DQA2","HLA-DQB2","HLA-DRA","HLA-DRB1","MICA","MICB","ICAM1","ITGB2","SELP","BTN3A1","BTN3A2","CD274","CD276","PDCD1LG2","SLAMF7","VTCN1","CD28","CD80","ICOSLG","CCL5","CD40LG","CD70","CX3CL1","CXCL10","CXCL9","IFNG","IL10","IL12A","IL13","IL1A","IL1B","IL4","TGFB1","TNF","TNFSF4","TNFSF9","VEGFA","VEGFB","ARG1","ENTPD1","GZMA","HMGB1","IDO1","PRF1","ADORA2A","BTLA","CD27","CD40","CTLA4","EDNRB","HAVCR2","ICOS","IL2RA","KIR2DL1","KIR2DL3","LAG3","PDCD1","TIGIT","TLR4","TNFRSF14","TNFRSF18","TNFRSF4","TNFRSF9"
"TCGA-CC-5260",1.21323666366615,10.4089788605621,10.9902031900598,11.3048877972135,6.52969134797154,7.15487581569961,6.00993831959016,5.48301280286254,5.78801222615839,4.48873350466815,10.6167008241556,9.47419853552658,4.15210227531977,2.57823832292326,3.68977997875094,6.17535094029442,2.79968830380854,5.12673337807144,5.2278373241657,1.670432481271,6.92644426003389,1.82899708311485,3.3912178076029,8.3612064515055,1.07464243793449,1.26038703742894,2.26774552042129,6.68344662750447,2.08004361990506,0.927365535273379,6.52833064126137,5.09884481791332,5.30144132122745,0.815165514087578,0.379510066553068,0.371949104138628,0,0.155749232677945,2.70095011993595,0.189286906583612,9.17348676294325,0.81040197153991,1.11136523092765,1.34936527759421,6.14828743055249,7.40607912292424,0.650764559116902,3.25468473769119,4.71584396233716,5.87520257465905,1.50888496894846,3.66033539405729,0.0389979787975099,0.252294541201837,1.66643848231911,3.6743024526412,1.16072661145954,3.86109187009882,5.12655993801433,1.20882936257385,1.52922126033451,0.18383583144968,0.100574040213197,2.25165850571527,1.67495773525846,1.27244130094367,2.61098347143553,5.01261783513584,1.58019373428679,2.95300443131592,0.591392189598114
"TCGA-DD-AACB",1.22125637717911,11.982598775367,12.2653567211755,11.4199236361312,8.33202446056358,8.70721002287854,5.75212236011275,7.87381442848735,2.99400035769387,4.76892004397893,11.800235694898,12.215590572928,4.11754544671859,2.06946158284367,4.01212167271222,5.02423988190891,0.783163266061617,4.60496086950378,4.97800337958946,1.79601623990193,4.63515072403263,2.30646640775686,4.561778244484,0,1.12611385352867,0.578310792848726,0.649477505531736,7.13955442195944,1.26837450461891,1.26357531505998,3.98818476881445,6.96166036747876,6.18365721401027,2.6219463597208,0.314870508536833,0.51500591643373,0,0.187261004841697,1.51510687126676,0,4.3454389572611,0.82984955984469,0.809414444235898,1.66320797248065,4.73217149675476,5.96893860473764,7.36295462157501,1.51177162607057,5.40224465525408,6.22501458261164,2.87943131449158,5.03358598383179,0.658371455906496,0.648833547906747,3.19800688676186,4.37171915315609,1.93753272124663,2.747666673224,3.12868932884679,1.11722958209437,1.73487216825608,0,0,4.47005523561893,3.34403309152806,2.35055382225094,1.44339447483858,5.25007477099621,2.47139558893221,3.50974650636565,1.22317538614456
"TCGA-DD-AAD8",1.23085450135005,9.39677344249357,9.00750920636362,9.68761275938239,3.58067614418927,3.25450334267324,1.79035501371084,3.18561286234235,0.0716253939737696,0.102053382729188,6.420807433371,6.09097407331945,3.76623470794999,1.34414674773333,3.96715015862898,2.20798653009602,0.748976389246213,3.50243244740035,3.28218771910209,0.722903138560449,3.53975438159624,1.04844545892269,0.591583680843536,0,0.815411476928663,0.429321369941442,0.0672256725319716,4.19633163426576,0.486250988884108,0.0683268614345055,3.28444010142686,3.95704166191479,3.21426471511345,0.243547226577594,0.061015774681628,0.503552275664581,0.0723116400224266,0.243669080966863,0.578600636152743,0,2.56929664556164,0,2.19462291883636,0.24086382278575,5.11400463975288,5.90348422154036,9.71947438750543,1.09659920721425,3.20194745644116,6.04379943157934,1.03054796416297,1.40648224839257,2.08477863025169,0.0863761675969373,0.478298821705112,5.2213551114479,0.604356038015255,2.44911231954942,2.21769602667169,0.260146126508967,0.292546187950339,0.0619835161089573,0.128689328846787,2.15357837743494,0.54616598502792,0.436588293660118,1.00863030514344,4.92029330021101,1.29871696051243,2.68520011506689,0.329984649758421
"TCGA-DD-AADC",1.24853565059164,8.964811002899,8.42592207393493,8.25837570336124,3.77401741698975,4.87442321325272,3.92310162876444,3.5107087926795,3.49455641670653,2.43229133824778,8.29806210935674,7.14163510393189,2.33942247434663,3.43158284715266,3.44933686455301,3.59124855448233,0.377068206384061,2.83307223781918,2.09443877621908,0.890407779274709,5.13317715525892,0.981341227700802,2.2103888644454,0.883933561797603,1.50751558647923,0.586404474895063,0.480988873478695,4.69907406051629,0.44169593743457,0.58072437630872,3.27543919512754,5.75909190202744,4.97179643450292,0.209765265974104,0.114633549068939,0.616639997171917,0,0.12961273813047,0.324234562270531,0,6.10137063611337,0.480678738754799,2.17494964401863,1.87507230064019,4.74407496195201,5.71236191504271,8.21660570386944,1.96620895157422,2.47212380248144,5.73750560204572,1.5370972323676,2.05720763639927,1.70580100868768,0.109427426686154,0.838830781162876,3.85769242726165,1.42384705459843,3.87174510040034,2.55306554404561,0.68938862722166,0.800413312638757,0.0786098346963665,0.162338957724597,1.66493787744175,1.1798294908513,0.879940969126201,0.920140827684878,4.36237870922564,2.4128086179487,2.8519189071952,0.5186358471628
"TCGA-BC-A217",1.24867085292753,11.1087451565561,11.3169799665139,11.1415434662983,6.88432439837271,6.24009676367734,4.67455104315459,5.9253894662373,5.57519432018444,3.64657742996875,9.98585218095543,10.011268634455,4.946721504111,3.92999924575158,4.63523780701384,4.4660005763952,0.19194159262148,5.05378038321763,5.1507789885431,1.73309398117482,4.94068828209936,1.67870294616286,2.17912882877215,0.285461405137036,1.8383870797782,0.249748715083569,0.025312343046069,5.99416785473747,2.0142838706626,0.813606774873827,2.90708294212449,7.48518286871146,5.60042736123624,0.495899785706589,0.132642642539619,0.293841299266739,0.0805212318314924,0.252778951528184,0.308593868584276,0.182183769121468,3.41809547464412,0.410232545598205,2.46268057909416,1.27423183779549,4.20479804521847,7.02660975266138,9.16141157490944,1.64163850657487,5.32166838640554,6.8312274261934,2.65919389490695,3.16650657644516,1.34550992425134,0.333309229574896,1.54621538477936,5.57654632372013,1.63918584805831,1.2908961811883,2.32302412667909,1.00525625006778,1.36412414672062,0.0911243336611647,0.187387707080472,2.05679159437748,1.38156025476946,1.57308363118518,1.25610487680918,5.09148404836039,2.87579971818039,2.92651186393124,0.520346811519401
"TCGA-G3-A7M7",1.24966088199836,8.42484946468763,8.98333681544658,9.75250391853203,3.21168197196969,3.53399933005504,1.75043500043205,1.10386686866848,1.76812079185329,1.55104837330157,7.29060871024429,6.89556801208814,3.18493086824683,1.78488083516779,5.1460564185227,2.56837266711074,0.918233560226312,2.1992483068402,1.83693401132109,0.189033824390017,4.33088820314561,0.130403761658039,0.777367109450413,0.735522177296537,0.305095010666697,0.0754641742625125,0.296075574952888,2.5157629055412,0.724301014322585,0.15419432499279,3.01137039945749,2.26834455920786,1.68162916930134,0.250961573533219,0.137896932389619,0.0824300999459491,0,0.118359725953057,0.342099564832784,0.0977456216385189,3.13838854237662,0.810648747782646,0.762646467038151,1.1808480286271,3.95846223604052,2.87477729712054,10.6936594433341,1.42647946542778,2.13809359648728,4.44998388702916,0.0468402542029724,1.63282657003434,0.253626278421377,0.0673633671196102,0.231432408447965,3.2630794893494,0.181929437690067,2.37978728932844,1.36490855508871,0.121015400961366,0.2841587458694,0,0,0.337425664282688,0.185359134758002,0.2030131707745,0.668209914469092,4.11529131973639,0.996750278849185,1.83657051541715,0.0762854428089158
"TCGA-DD-A4NN",1.2512352511139,8.84871869965526,7.479199027781,8.90142778051021,5.20556845975388,4.72814364671926,2.7308355623222,2.54168828944734,3.25701061820602,2.61339020529382,7.87342934711744,7.05645238801626,4.03997182726834,0.513692860332199,3.2917361525843,3.10287645053129,1.65035098852695,2.27124637393546,2.05245067422951,0.187387707080472,6.85391707502682,0.276079727574732,0.55748361390689,0.225768496429597,0.432959407276106,0.0747794264966133,0.189413431033673,2.51455153224184,0.317535622016354,0.456806149230474,4.48107285682775,2.52433954726895,0.932212389313364,0,0.0699770704115563,0.159112461230858,0.0829750272577682,0.0792927672728535,0.540523296438219,0,4.78978140860507,0.307661669187727,3.04900337261104,0.0973411087967018,5.1144461544383,5.17236749928483,5.86534478876193,1.69986252467835,1.90106961612417,5.41106349248989,0.113300435833361,1.40718957187911,0.4368014735705,0.0668125098999018,0.331819848022602,2.68882936938964,0.278579550458423,3.56718034703674,1.61263558365923,0.0309716424120755,0.348572370159641,0.138814468902282,0,1.89631060436582,2.09125976619268,0.026729250487489,1.0606699953638,4.22670118455169,1.17344728605727,3.61105431506248,0.0508847400250935
"TCGA-CC-A7IL",1.25553920019377,11.0353179093733,11.2616920563626,11.3045612929563,2.5103036977231,2.85393578306962,0.958285900923258,1.44105846999321,1.39687189049046,0.155360662839202,5.91136801763327,5.21559706417532,4.33549754786631,2.23035674505615,3.18734019504492,2.17181529601787,0.179001399099244,4.94433841979223,5.12346755565113,0.346077534535597,4.14533508015678,0.151209392884894,0.539034702970754,0,0.305562015620484,0.0837920324938865,0.484189701148267,2.04470885485202,0.0586628393785599,0.0357646536009747,1.82859096470183,2.90781362509675,1.89242988586252,0,0.0475383887633606,0.0280032784727525,0.0190613650934302,0.0271540515037266,0.252778951528184,0,2.0044654367703,0.0326651122818301,0.747086583027818,0.460585313253668,4.16213751295793,1.57946981684429,7.31831141765922,0.677891556960532,0.926151273199897,4.94505048009345,2.67707971116626,1.19943678355886,2.50693193604357,0.0453031679565722,0.120617361217942,5.42177535691676,0.0756010848240282,2.31788288282941,0.708231388215503,0.02091106558169,0,0.0640550644104434,0,1.61409730477418,0.126444299724691,0.122076303695736,0.525768218887901,3.54038690596375,0.414027259124902,1.50029217673417,0.0429244451738409
"TCGA-DD-AACU",1.26158408863072,10.752038959181,9.89554241430824,10.9958367405126,5.48670472071223,5.53195218694757,3.72844299661384,3.28770868624542,4.0936446801917,3.25335397761698,8.87918806245565,8.09490373193704,3.9944258526748,3.2014456712821,6.11164691459099,4.10821497595433,1.92261651179775,4.11684712710466,4.17633075212637,0.921055421222332,5.3748551717803,0.834792104764455,1.75727932349081,0.985063183736638,1.28125313412649,0.23364268300881,0.872789368006237,5.12140918637783,1.57623187669475,0.501005953141009,4.08647807802971,6.85847217404035,5.36596193268343,0.432638772750753,0.0862402758207441,0.519340607655982,0,0.0496307677246004,3.8661463822407,0.331361267268299,4.82449293092966,0.506601942191015,1.22391675051899,0.931456140912712,4.50912574443665,5.89507960687986,8.19997802639896,1.74721551211897,3.97559350401838,4.84152535119589,0.979220531057908,1.8395565437543,1.04355448887301,0.2096405139276,1.22329897333279,6.09992004046041,0.579952468831295,4.79815422743359,2.49490197393934,0.373174890753116,0.321235435016064,0.058939854556233,0.122606462651041,1.62236815241691,1.14522093708563,0.669933835668961,1.81557542886257,5.49307085804826,0.999711432134074,2.0119607185173,0.340960984518863
"TCGA-G3-A25Y",1.26448251121135,9.83030350110121,9.83172146426885,9.28865109543509,7.29235384572881,6.73540573887646,5.85493817934491,5.20457896901465,4.28306241670024,3.33234990037387,10.1657932583219,9.89141189557913,4.41912759738967,4.18584276442785,5.56427145640548,3.97845192329295,1.17536491377543,3.28137184514778,3.66155579874369,0.802234583948491,6.73978330955093,1.02885200584749,2.29628118958174,0.32469541358922,1.60994403170169,1.39752917971139,0.986447343500293,5.12334339125917,1.96827511023871,0.32146635859253,4.99894915505367,7.20674577326546,4.57336846672623,0.161307263720935,0.256286070585092,1.18262874126865,0.092342768995447,0.0337929888493031,0.777367109450413,0,5.53066071282391,0.867975513609994,3.00855859883656,0.581785075180132,5.81079011098786,6.50677329457405,7.05781523219562,2.4365616439563,3.25179482264146,6.61943795527213,2.21013945740167,2.88551579640153,0.943283737584011,0.368489000645104,1.57835910411004,3.29924465779607,1.62049257357644,5.20590856266485,3.57411362134702,1.13625702151114,1.99146288994603,0.326537348139952,0.344714894490127,2.20439116292978,2.47928230687234,1.35162832910278,1.78458773637889,4.53232942855322,2.97709671249695,3.93865277134132,0.420185936691721
"TCGA-DD-A39V",1.27181371825687,10.2567743311352,10.296989830614,9.85618832819468,6.3810029750595,6.90603674842128,4.42780057490745,5.52454955042552,6.02463217607737,3.00923966489746,9.31191675202013,9.80509523897029,2.63642741457795,1.22410203210158,2.47749600799766,4.01532806988965,0.506703486800657,2.99171683764987,3.99632546896166,0.6496614406427,4.4741504613143,1.74876176316675,3.14272383716128,0,0.906582787832465,0.414027259124902,0.174534254694902,7.09578520586573,0.148088082645336,1.60914031502232,4.06885994779523,5.78366618090783,3.69962936184295,1.82203667202331,0.18383583144968,0.309176187478514,0.032947164099129,0.0469799081444094,0.461738086020466,0.11290026153255,3.5302705476462,0.398678715765025,0.71378378137129,1.07251745020003,2.53074497464675,6.94045338128264,4.75773268166599,1.7241263539058,5.00980398919212,5.45967423331124,2.97654693984849,4.15236191920937,0.90789051757063,0.332163687954531,1.59450077740045,4.4188713220919,2.19767670921982,2.72395167234112,2.99700329763511,0.974235604209071,1.69643902065575,0.055889758196283,0.11623166060415,4.45896594645478,3.39050260803321,1.84261685591857,1.29460604619209,5.09825952643905,2.92941228790125,3.67204057198898,1.68567108931784
"TCGA-5R-AA1C",1.27197267503034,10.880701823436,11.0473323923917,11.4096971580912,6.35801992492399,5.84000744145456,4.32630004325565,6.09970127341459,4.42234738894521,2.22036091366843,10.6437599768411,9.79413818581964,3.34816158604712,3.78046758990548,3.7844725741325,3.32036914225717,0.113300435833361,5.97597403713949,5.47105411225724,0.818605183729966,4.00084733445639,1.33599767738902,1.21896711004896,0.848718073798604,0.464145456691186,0.0626743627633925,0.0433445048771692,4.31696390653889,0.387362540835996,0,3.24336442569366,6.88258069424561,5.26086121327139,0.43648169189106,0.11490002395719,0.196481148982308,0,0,0.0668125098999018,0,3.06755267572186,0,1.57487655161118,0.23204671335011,3.66786942332006,2.71672756481534,6.74886908019765,1.22780267550784,3.63913953138043,5.89385968972538,3.45624104870941,2.97317041018994,0.68938862722166,0.260025655961456,1.05568156207197,2.27694325132443,0.900180912086946,3.53333907766854,2.40776061856232,0.0761485971800829,0.517930742223911,0.116763971297723,0,1.14613382889337,1.2388479894378,0.434241233251936,1.4541758931858,4.39984100515107,0.642470537315822,1.65677092556084,0.512378608075546
"TCGA-ED-A7XP",1.27466393029388,9.93537399683842,9.89080157705806,9.52319672764862,6.22250319545278,5.8644412252602,5.1329551509435,4.33086669654482,5.10685079645022,4.12662601287567,9.14856352259014,8.7426725486455,3.38374575856195,2.20348308870996,4.61132585007669,4.24232811627952,1.64103729691954,4.53411141837875,4.06345979886678,0.972986676533613,4.20823630957437,1.00977712161153,1.95691160485978,0.859413029585948,0.892740727779348,0.214870834003905,0.564329386842937,4.49871679554786,1.40081114140935,0.153675649797238,3.0565315071746,3.7168043742441,3.43850577978275,0.604735569761183,0.263034405833794,0.337882321733961,0,0,0.737081005153099,0,4.22931104637921,0.423954594014897,3.29203076352497,1.88807105210223,4.05654017750349,3.60575506687028,9.67802065612415,2.12336822499247,3.33416778926433,4.78852911437543,0.812292844873271,3.10882550954751,0.642378113148399,0.344828496997441,1.17472598770613,4.59115877527253,0.850879415088071,4.77792989482933,2.51392020557877,0.607010665901329,0.4454088941096,0.0946414541150623,0,1.36496456794143,0.819995102836375,1.06467594931509,1.79302188763231,4.08374098321929,1.9246320070097,2.75687384727384,1.34130265297301
"TCGA-DD-AAE6",1.27908669515025,8.37990292745939,5.41306935831026,6.13748508008748,0.518434423771075,1.27970900129906,0.189033824390017,0.401193551063264,0,0.17018145776525,3.10166688278872,3.30959822174998,0.635243612359028,0.426962447758552,3.63923216324928,1.3467583722268,2.64982236463019,3.49033907537247,2.9132628321552,0.245130531411833,4.6391511106893,0.087598617923621,0.0738202332916714,0,0.272262124974296,0,0.447632089989554,1.42862481701222,0.0769694763151108,0,3.17946327812161,0.963252153816607,0.265556915602505,0,0,0.675183625787811,0.0251705757349061,0.0357646536009747,0.116763971297723,0,1.66707463132383,0,2.25960392980698,0.0869196067373263,4.14305050112148,6.78261038133071,7.98571388146462,1.02580841895842,0.972619139008153,5.36543708982149,0.101246656683439,0.699995743667396,1.79979189880804,0,0.298892881054161,5.90528590751692,0.0337929888493031,1.16298339202347,0.480058269227255,0.0275787274742827,0.0720371807728801,0,0,3.40966247670709,0,0.0119249484797086,0.708584557137925,5.10125926524772,0.262433157631348,0.668209914469092,0.0114956388378294
"TCGA-WX-AA47",1.27963359889668,8.17158614964705,6.96472438017948,6.71987203429159,1.72765911254674,1.70123852805218,0.348345745113481,1.69879632968043,0.378289653095451,0.229710961847024,5.43889828379078,4.20107706162857,1.74893346658459,0.614662734936576,2.73430859009691,0.459956139654123,0.087598617923621,1.99678642710694,1.85335696860212,0.489953901331306,2.17267952070629,0.147697443613872,0.088548697010238,0.0611540632071007,0.087598617923621,0,0.0134979917489773,1.50446785270536,0.0336520524899971,0.118625513544246,1.47627798608352,0.639695233399582,0.151599082269397,0,0,0.031959741397545,0,0,0,0,1.23431736981616,0.0732718364245194,0.994724529499507,1.15743182700419,4.60522762633549,3.20669010455968,9.03034518347846,0.608052220466949,0.708584557137925,3.51385705771495,0.278698481668324,0.39231742277876,0.044464066513246,0,0.179256247190507,2.35318212035786,0,1.9604746414249,0.772054551933325,0,0,0.0367494764278683,0,0.118758388979835,0.0297002342154199,0.0206266505899578,0.267955212291271,3.4467723312035,0.228972569760161,2.03456789281821,0.389126226924704
"TCGA-ZP-A9CZ",1.28695135395782,9.6576575100682,10.6450582653268,9.99855503180811,6.18024733747292,6.76085830651088,5.53393705500093,6.10548532578813,0.788351618088243,0.835843248738743,10.312685024817,10.0457065659524,3.49906773783963,3.31834576726136,3.90407941215508,5.1912862761214,1.65324349606207,3.78658590754104,3.73721083147858,1.46367476536846,5.35057503736652,1.69336428835815,3.67855647908921,0.0312540254705008,2.00891709473605,0.657548547789753,0.136585152847626,5.89970010756087,1.63733202013014,0.683741362402608,3.54920092727081,6.38955992865928,6.08296651435123,0.775092694119104,0.408711861029429,0.77542987087574,0.0328061450832415,0.219462838957155,1.5654996931662,0.112099579776235,4.63298356831994,0.807602220011109,1.7110102559271,0.648649507207315,4.37874049421564,7.46988272109245,9.73110464758705,1.84273752463329,4.65008095486718,6.10977425098098,2.42470714556415,3.53009571941609,1.12829340100982,0.489337408889382,3.02987688570407,5.36780436826881,1.9900109020609,2.94693667743579,3.20001776515122,1.17613125173735,1.36294673391763,0.0554733358984316,0.272739878117461,2.70683994457038,2.17226347714632,1.85231851250504,2.06143060049775,4.36412414672062,2.57351995208398,3.68816916618478,0.653977178636337
"TCGA-DD-AACF",1.29080261809597,10.3923062590239,10.6122310279768,10.6748631330919,5.83735797415478,5.51865158218101,4.27701766883359,4.60290815658948,4.64108933458185,1.70553562852121,8.90183743326753,8.411814748203,3.35034165393484,3.29082247615041,4.26169628693655,3.86957533714615,1.05151131768571,3.2222481446184,3.02382309102213,1.45470232816369,4.59682783050064,1.27768725373424,1.3302715534167,0,0.830093032132989,0.373620373245737,0.147567207094632,4.30373691880123,0.653702091393461,0.410015403057023,3.32867851723338,6.59653119084377,2.78005807789837,0.187007566977033,0.112633416985245,0.19269917799206,0.0277202583559274,0,0.435948564860534,0,3.50113337606095,0.262793936620655,1.78207301543385,0.184978459693331,4.58607414975546,4.52950239427559,10.0585126770866,1.54423807415168,3.16706884589791,5.82715340260341,0.769687121223036,2.9698596189547,1.06591691807821,0.0866479127551883,0.55080218380917,5.31181187845305,0.364236231173997,2.15296216679069,2.64466387286746,0.200002066021868,0.358508792282431,0,0.0978804340519131,1.44291696328216,0.713255901730974,0.562669826102702,1.34976156795267,4.87202101814348,2.08854869701024,3.13012365709175,0.049909522443058
"TCGA-DD-AAEK",1.29104739201268,9.85699082358695,9.67004434586631,9.34002943805316,6.74256005415363,6.71035875003286,5.6652364175444,6.03504099596988,2.67031916785811,2.23066415929999,10.3207756201593,9.71114847370447,3.52120153337943,3.05205065269675,5.38795182426415,5.65210497640417,1.46168570723632,4.30675802625739,3.5029033901907,1.26759572185188,5.6744437025058,1.73595535401226,3.53651299683657,0,2.19355098628289,0.770448504849234,0.839153387389821,6.21953253717566,2.57502182592942,0.454702328163688,4.31398587772355,5.5642775544558,6.5920847290613,1.32077347694587,0.260387037428937,0.231432408447965,0,0,1.09112433366116,0,5.43427126239325,1.10346406874751,1.36373178254445,1.25568200281221,4.33133976771849,4.19561532255922,7.30949818168605,2.0516853187522,4.6242705446537,5.38978017168291,3.2893180708639,3.52812118781138,1.53316462091538,1.64878753993286,3.08089638745338,4.90511980338362,2.06312323575287,3.507350665725,3.3221012079057,1.80751979206988,1.64043583661959,0,0.0992278657748611,2.69841852992174,3.27869848166832,2.13960046458551,1.66015281487638,3.99708461567905,2.42519072149345,2.50456954762951,1.22546003711798
"TCGA-WX-AA44",1.29211993163542,11.164590894095,10.6234644378452,10.0831728051799,5.37598122112391,5.66594982030241,2.88559388649971,3.74658149978581,4.73033019152533,2.80659215307214,8.79517535581864,7.32798549992352,3.92232155704701,3.91677279646466,5.78828635660983,3.86216371633341,1.91437317193972,5.00477102966043,4.71134622430906,0.846954583696842,6.08574118838674,0.727964006963646,1.75924107175728,4.10924353420284,0.610133076456062,0.254835882785763,0.296075574952888,5.12501044118318,1.3128394015691,0.158207747625736,5.47828587664093,5.95017676617353,4.49919533205571,0.197110514712696,0.0367494764278683,0.29490007171757,0,0,0.668482249541329,0.148088082645336,4.80198636411462,0.27667531650318,3.77944884498018,2.99030141656871,5.3664760935101,6.93439383426835,7.51022456433506,2.11712982100171,3.97693180269919,5.35692552784309,0.838427421907057,1.42782068397713,1.07073278582443,0.316840849529588,0.181675061414897,4.8473956583525,1.51838406352878,2.77620929043742,2.94646886838194,0.382390582873469,0.210014737709273,0.143785224708602,0,1.29325275642788,2.30237754728104,0.478298821705112,2.34695688937888,5.67821560390722,2.55674820785854,2.4810663967437,0.274172189022786
"TCGA-XR-A8TG",1.29534623732168,10.3375296958931,10.7894284955678,10.8689882623141,5.42484484688335,4.66102556279115,3.11431704619806,4.36798603709609,3.14445431392619,1.86951611604805,8.70358836031108,8.13942447151099,3.42521758207082,2.98844838350861,7.90614922057424,3.6562103201826,1.46116181477618,4.56320695174394,4.13583854578932,1.54141571581909,4.89209468437731,0.617016311498377,1.17203940398583,0.5554235315619,1.94365882404347,0.54764724225879,0.065296567127781,4.27106704949104,0.67870294616286,0.165043649483044,3.75004904096397,5.66715980855558,3.62116102817386,0.205517632892707,0.0757379823940781,0.914717586465903,0.329869872317659,0.280362489973778,2.0648138874585,0.104873376726018,4.50105692365951,1.21785109681113,1.32929584810252,0.539928043352802,5.0486111120684,6.46150564066046,9.18915394510701,1.65347281194971,2.67369209426038,6.11303991829883,0.493237419200215,2.61013307645606,0.721678885209468,0.0485152099339396,0.506703486800657,4.98284758709858,0.808096688783534,3.06388254894981,2.64461773172693,0.884402552983687,0.753946772087765,0,0.107821755912854,0.720015735082805,0.695102985640479,0.816476831604105,3.6891649501036,4.11841787117288,2.12280522204254,2.6333149530494,0.636450616678977
"TCGA-CC-A7IE",1.29668939372667,8.56963007468897,8.89649982553983,7.92777618463356,5.42455263575433,5.91831705594224,4.63911637248386,4.29793238697952,5.5763104948766,3.77122005323547,9.26525239339718,8.52718296344941,1.9169733810451,1.18059346158936,5.45719370649361,4.41068029889795,0.491801799594051,2.68679183812806,3.01578299724093,0.757193969546637,5.2887461329018,0.887603252149724,3.1902671809595,0.348459062086472,1.14352403252161,0.869713510255383,0.751035176667862,6.13091028327773,1.18637377746594,1.2095781338588,4.16175066014001,5.22678979709517,5.66388823191753,0.946206829037528,0.462471189392651,2.03987534910131,0,0.402831302449143,1.81262143957709,0.100304905795685,4.9143205458126,1.01499793474414,3.74910514956946,3.30113398962226,5.3562318626554,5.48567154932187,8.97777132936048,1.79701297783615,4.14935692949372,5.73648311234248,1.82387161741956,3.71203443977426,0.91701158447013,0.740625393589931,2.52012047682825,3.47233179600004,3.09347566718297,2.40244932671885,2.81770511022717,1.59521719360418,1.17146305600258,0.0494913701651037,0,3.42517729101722,3.2869550544525,2.56718034703674,1.07573798239408,4.06675224712895,3.97141479773162,4.36606338028177,1.41867571294289
"TCGA-DD-A4NO",1.29896638678103,10.1572818736554,9.8145904764062,9.66571146649282,5.49376260152378,4.82111832339109,3.95492212915224,4.45760742391971,1.32716997039999,1.20714320494175,8.29592823037655,8.61408773178312,3.11711319348224,1.64020443895106,5.87068281726499,2.81825749462225,1.20751807698255,3.6068567361192,3.35236305716722,0.856228798219045,4.71224359222011,0.820076821097513,0.814591437663198,0.0528331997629446,0.477884522027948,0.121413330915865,0.305095010666697,3.97413462817817,1.00381808512698,0.151339301042281,2.86498838198105,4.06596860195208,3.28775300526979,0,0.259302621345141,0.194465331637997,0,0.0784732093786936,0.478920048228657,0,3.39083274419962,0.620961696931431,1.62886689501678,0.0963968041871571,4.77034278114896,4.36776244144438,10.9620858882511,1.59344938968665,2.2939001403476,5.09810790143754,1.30562038061193,2.31851931064145,0.854314880466602,0.266876472128188,0.555227179735685,5.11602783342081,0.534260855931674,3.36956419553557,1.67604168737974,0.147046143417315,0.345396375391268,0.137503523749935,0.0501882233114782,0.915406168950165,0.543396895807572,0.256406853794245,1.56296282851529,4.19659917597214,0.916705928739985,2.38578994059555,0.110897723329813
"TCGA-ED-A627",1.30910232419735,10.6182002894421,10.7805802837507,10.5113294670378,7.64266403124167,7.24372619666906,5.70034538499672,4.46272637904059,6.19744868537942,4.95442898437188,10.8728205274098,10.0893711605022,3.39861031663164,2.51825815523158,6.41778839368138,5.60591800108083,4.14008331205855,4.37443441549832,4.49365373796952,1.9919707406609,5.44559429134118,2.07310041964487,3.71578357222639,5.25379644032865,2.4885921288695,0.69741799391745,0.102322191196686,7.76050306957038,2.73586872907358,0.954717448008262,5.43616850363313,7.86658657436089,6.17810907609433,1.87970576628229,0.83220140590282,0.291014101417303,0.061015774681628,0,2.75392538472808,0,6.32933531957945,1.2486562700044,1.14580786241265,2.41039538105889,4.8951232428552,5.4308372190564,8.93292986792645,2.80111725822455,5.78459820521819,5.83016657297324,2.13743794521219,4.5564968581802,0.392647143964263,0.635243612359028,3.52707033551266,4.83940537331974,2.52454014795281,5.4573513271218,3.89281842779503,2.05526507966698,2.00880955531959,0.198494153639083,0.477159211186641,2.9560566524124,3.5539011054588,2.19089926274178,2.96906758212949,4.80561748975445,1.63761024622529,2.25380778374223,1.34602078355548
"TCGA-UB-AA0U",1.30915221736754,9.85711418497674,9.75735750460613,10.6516624642699,6.70223087693309,5.82901738603485,5.27393729800411,4.0358702024938,3.77360606972694,2.54870787518525,9.81062641755502,9.25010936272123,3.71000739325369,3.47196778766152,5.92228825191534,4.87068035166121,1.62760683812965,4.78683156473472,4.24216040802161,1.26267368698184,5.10237678679712,1.72809465627692,1.97412544818854,1.51515734603423,1.35411359249238,0.469677629817189,1.75514395848641,4.51445053853925,1.90184195750126,0.404031139621825,3.88793462611768,6.47761904876089,4.73156341983729,0.140255134034916,0.323773563691473,0.361319201557216,0.0305479641629666,0.166843964412491,1.36837724612002,0.104873376726018,5.36739552974655,0.91387553908839,0.881508008916274,2.03632749181777,4.71143433421268,6.38462490461747,8.06460050881416,2.41085664841398,3.65419491884365,5.71689489439268,1.41456854718171,2.42481462089037,1.46231412717042,0.548239319575263,1.29248729162076,5.04428919226718,1.00791308164326,4.41000183056298,3.10458827072853,0.769856352313071,0.929715263707667,0.0517201164473276,0,1.37734589873009,1.10406822646372,0.676899238931741,2.13704441137426,4.30854290449636,1.38122798967336,2.08086228642774,0.443500567057692
